Frame,Time (Seconds),Rotation X,Rotation Y,Rotation Z,Rotation W,Position X,Position Y,Position Z,Error Per Marker
2820,28.2,0.38971,-0.335617,-0.66282,-0.544203,0.837541,1.702425,-0.527703,0.01321
2821,28.21,0.38967,-0.335627,-0.662814,-0.544232,0.837574,1.702395,-0.527707,0.013208
2822,28.22,0.38966,-0.33549,-0.662901,-0.544218,0.837579,1.702364,-0.527686,0.013233
2823,28.23,0.389621,-0.335532,-0.662672,-0.544499,0.837589,1.702299,-0.527638,0.013275
2824,28.24,0.389681,-0.335372,-0.662812,-0.544384,0.837591,1.702285,-0.527646,0.013256
2825,28.25,0.389732,-0.33544,-0.662757,-0.544373,0.837588,1.702275,-0.527633,0.013313
2826,28.26,0.389748,-0.335404,-0.662641,-0.544524,0.837586,1.702209,-0.527606,0.013317
2827,28.27,0.389899,-0.335153,-0.662845,-0.544323,0.837579,1.702188,-0.527608,0.013361
2828,28.28,0.389938,-0.335458,-0.662535,-0.544486,0.837568,1.70211,-0.527608,0.013435
2829,28.29,0.38996,-0.335357,-0.662469,-0.544611,0.837568,1.702092,-0.527582,0.01338
2830,28.3,0.389907,-0.335482,-0.66262,-0.544388,0.837572,1.70209,-0.527615,0.013374
2831,28.31,0.389859,-0.335337,-0.662799,-0.544295,0.837568,1.702134,-0.52761,0.013335
2832,28.32,0.38969,-0.335804,-0.662381,-0.544637,0.837575,1.702107,-0.527593,0.013397
2833,28.33,0.389684,-0.335575,-0.66246,-0.544686,0.837582,1.702082,-0.527581,0.013372
2834,28.34,0.389723,-0.335397,-0.662513,-0.544702,0.837581,1.702081,-0.527575,0.013377
2835,28.35,0.389749,-0.335396,-0.662463,-0.544746,0.837591,1.702083,-0.527558,0.013415
2836,28.36,0.389862,-0.335261,-0.662543,-0.544651,0.837586,1.702067,-0.527562,0.01338
2837,28.37,0.389845,-0.335244,-0.662562,-0.54465,0.837603,1.702084,-0.527574,0.013355
2838,28.38,0.389911,-0.335163,-0.662831,-0.544326,0.837601,1.702134,-0.527601,0.013352
2839,28.39,0.389924,-0.335161,-0.662784,-0.544375,0.83761,1.702119,-0.527605,0.013352
2840,28.4,0.389951,-0.335231,-0.662748,-0.544356,0.837621,1.702107,-0.527616,0.01334
2841,28.41,0.389995,-0.335645,-0.662427,-0.544459,0.837611,1.702064,-0.527605,0.013441
2842,28.42,0.389932,-0.335399,-0.662602,-0.544444,0.837614,1.702067,-0.527592,0.01334
2843,28.43,0.389916,-0.335647,-0.662434,-0.544508,0.837607,1.702013,-0.527599,0.013373
2844,28.44,0.389891,-0.335427,-0.662582,-0.54448,0.837618,1.702043,-0.527599,0.013354
2845,28.45,0.389893,-0.335639,-0.662467,-0.544487,0.837609,1.702011,-0.527613,0.013428
2846,28.46,0.389939,-0.3353,-0.662724,-0.544352,0.837619,1.702022,-0.527601,0.013364
2847,28.47,0.390074,-0.335118,-0.662984,-0.544051,0.8376,1.70207,-0.527611,0.01338
2848,28.48,0.389948,-0.335173,-0.66284,-0.544282,0.83762,1.702059,-0.527591,0.013408
2849,28.49,0.38995,-0.335104,-0.662919,-0.544227,0.837622,1.702062,-0.527572,0.013358
2850,28.5,0.389934,-0.335124,-0.662853,-0.544306,0.837648,1.702047,-0.527562,0.013373
2851,28.51,0.389878,-0.335413,-0.662686,-0.544372,0.83765,1.702007,-0.527566,0.013448
2852,28.52,0.389878,-0.335636,-0.662588,-0.544353,0.837653,1.701973,-0.527557,0.013455
2853,28.53,0.389876,-0.335471,-0.662631,-0.544404,0.837649,1.701982,-0.527532,0.013417
2854,28.54,0.389909,-0.335312,-0.662713,-0.544379,0.837644,1.702008,-0.527513,0.013444
2855,28.55,0.389846,-0.335244,-0.662782,-0.544383,0.837634,1.702032,-0.527514,0.013427
2856,28.56,0.389861,-0.335095,-0.662847,-0.544383,0.837632,1.702029,-0.527528,0.013376
2857,28.57,0.38985,-0.335147,-0.66285,-0.544356,0.837643,1.702026,-0.527542,0.013366
2858,28.58,0.389799,-0.335514,-0.66264,-0.544422,0.837626,1.702021,-0.527559,0.013446
2859,28.59,0.389751,-0.335456,-0.662759,-0.544348,0.837638,1.70205,-0.527562,0.013355
2860,28.6,0.389715,-0.33544,-0.662803,-0.54433,0.837649,1.702073,-0.527547,0.013391
2861,28.61,0.389742,-0.335712,-0.662627,-0.544356,0.837647,1.702044,-0.527559,0.013463
2862,28.62,0.38977,-0.335443,-0.66279,-0.544304,0.837649,1.702052,-0.52756,0.013409
2863,28.63,0.3897,-0.335719,-0.662617,-0.544394,0.837644,1.702034,-0.527549,0.013434
2864,28.64,0.389688,-0.335535,-0.662775,-0.544324,0.837644,1.702049,-0.527549,0.013394
2865,28.65,0.389696,-0.335414,-0.662812,-0.544349,0.837667,1.702067,-0.527544,0.013375
2866,28.66,0.389697,-0.335341,-0.662835,-0.544364,0.837686,1.702057,-0.527541,0.013377
2867,28.67,0.389752,-0.335218,-0.662972,-0.544234,0.837689,1.702051,-0.527535,0.013374
2868,28.68,0.389699,-0.335547,-0.662784,-0.544298,0.837689,1.702015,-0.527544,0.013417
2869,28.69,0.389751,-0.335346,-0.662871,-0.544278,0.837692,1.702021,-0.527541,0.013414
2870,28.7,0.389746,-0.335403,-0.662763,-0.544378,0.837685,1.702009,-0.527544,0.013409
2871,28.71,0.389691,-0.335308,-0.662868,-0.544348,0.837683,1.702022,-0.527535,0.013403
2872,28.72,0.389689,-0.335222,-0.662942,-0.544313,0.837683,1.702018,-0.527524,0.013398
2873,28.73,0.389733,-0.33547,-0.662834,-0.54426,0.83767,1.70199,-0.527533,0.013426
2874,28.74,0.389778,-0.335697,-0.662693,-0.54426,0.837663,1.701942,-0.527548,0.013469
2875,28.75,0.396179,-0.300674,-0.69398,-0.520604,0.829949,1.706455,-0.525556,0.017452
2876,28.76,0.393872,-0.313932,-0.682527,-0.529593,0.832811,1.704764,-0.5263,0.013429
2877,28.77,0.392307,-0.322545,-0.674862,-0.535369,0.834717,1.703663,-0.526793,0.013399
2878,28.78,0.391303,-0.328164,-0.669797,-0.539038,0.835963,1.702954,-0.527126,0.013374
2879,28.79,0.390545,-0.331519,-0.666632,-0.541454,0.836772,1.702521,-0.527321,0.013357
2880,28.8,0.3901,-0.333825,-0.664575,-0.542884,0.837275,1.702225,-0.527451,0.013431
2881,28.81,0.389771,-0.335084,-0.663397,-0.543784,0.837581,1.702085,-0.527508,0.013341
2882,28.82,0.389597,-0.335643,-0.662801,-0.54429,0.837763,1.702016,-0.52755,0.013367
2883,28.83,0.389427,-0.336077,-0.662424,-0.544603,0.837865,1.701981,-0.527577,0.013328
2884,28.84,0.389342,-0.336229,-0.662352,-0.544659,0.837904,1.701992,-0.52759,0.013336
2885,28.85,0.38927,-0.336661,-0.662092,-0.544759,0.837914,1.701994,-0.527603,0.013367
2886,28.86,0.389227,-0.336676,-0.662067,-0.544812,0.837922,1.702006,-0.527619,0.013351
2887,28.87,0.389168,-0.336955,-0.661882,-0.544905,0.837892,1.702029,-0.527614,0.013371
2888,28.88,0.389159,-0.336981,-0.661958,-0.544804,0.837869,1.702044,-0.527612,0.013344
2889,28.89,0.389197,-0.336907,-0.662204,-0.544523,0.837822,1.702103,-0.527636,0.013327
2890,28.9,0.389192,-0.336676,-0.662285,-0.544571,0.837825,1.702121,-0.527627,0.013255
2891,28.91,0.389304,-0.336338,-0.662559,-0.544366,0.837806,1.702123,-0.527627,0.013269
2892,28.92,0.389345,-0.336152,-0.662872,-0.544071,0.837802,1.702197,-0.527634,0.013264
2893,28.93,0.389401,-0.336278,-0.662876,-0.543948,0.837778,1.702214,-0.527652,0.013298
2894,28.94,0.389329,-0.336174,-0.662837,-0.544111,0.837785,1.702214,-0.527626,0.013278
2895,28.95,0.389237,-0.336061,-0.662882,-0.544192,0.837786,1.702221,-0.527614,0.013233
2896,28.96,0.389284,-0.336315,-0.662876,-0.54401,0.83776,1.70225,-0.527651,0.013257
2897,28.97,0.389221,-0.336125,-0.663074,-0.543929,0.837748,1.702301,-0.527657,0.013235
2898,28.98,0.389273,-0.336241,-0.663107,-0.543781,0.837732,1.702309,-0.527682,0.013266
2899,28.99,0.389239,-0.336166,-0.663196,-0.543744,0.837726,1.702342,-0.527676,0.013228
2900,29,0.389271,-0.336214,-0.663234,-0.543645,0.837716,1.702341,-0.527696,0.013241
2901,29.01,0.38931,-0.335966,-0.663429,-0.543531,0.837715,1.702369,-0.527703,0.013191
2902,29.02,0.389252,-0.336249,-0.663289,-0.543569,0.837705,1.702372,-0.527714,0.013242
2903,29.03,0.389221,-0.336242,-0.66328,-0.543606,0.837699,1.702384,-0.527695,0.013218
2904,29.04,0.389264,-0.336274,-0.663259,-0.543583,0.837696,1.702356,-0.5277,0.013237
2905,29.05,0.389292,-0.336413,-0.663225,-0.543516,0.837718,1.702352,-0.527711,0.01319
2906,29.06,0.389232,-0.336533,-0.663139,-0.543591,0.83772,1.702345,-0.527705,0.01324
2907,29.07,0.389296,-0.336192,-0.663335,-0.543516,0.837737,1.702384,-0.527697,0.013212
2908,29.08,0.389217,-0.336104,-0.663417,-0.543527,0.837754,1.7024,-0.527703,0.013154
2909,29.09,0.389269,-0.336133,-0.663407,-0.543484,0.837738,1.702362,-0.527722,0.013235
2910,29.1,0.389238,-0.336078,-0.663437,-0.543505,0.837733,1.702372,-0.527718,0.013192
2911,29.11,0.389262,-0.335913,-0.663539,-0.543464,0.837746,1.70238,-0.527709,0.013178
2912,29.12,0.389321,-0.336136,-0.663406,-0.543447,0.837737,1.702361,-0.527709,0.013245
2913,29.13,0.389344,-0.335847,-0.6636,-0.543373,0.837743,1.702348,-0.527692,0.013208
2914,29.14,0.38934,-0.335789,-0.663595,-0.543417,0.837742,1.702354,-0.527671,0.013205
2915,29.15,0.389334,-0.335769,-0.663625,-0.543396,0.837745,1.702351,-0.527671,0.013202
2916,29.16,0.389287,-0.33613,-0.663412,-0.543468,0.837744,1.702305,-0.52769,0.013266
2917,29.17,0.389326,-0.33597,-0.663525,-0.5434,0.837746,1.702315,-0.527678,0.013231
2918,29.18,0.389316,-0.335807,-0.663635,-0.543374,0.837746,1.702299,-0.52768,0.013211
2919,29.19,0.389286,-0.335832,-0.663666,-0.543343,0.837768,1.702309,-0.527682,0.013251
2920,29.2,0.389193,-0.335894,-0.663648,-0.543392,0.837787,1.702308,-0.527677,0.013223
2921,29.21,0.389176,-0.335944,-0.663368,-0.543716,0.837803,1.702271,-0.527647,0.013259
2922,29.22,0.389112,-0.336374,-0.662966,-0.543985,0.837797,1.702214,-0.527647,0.013355
2923,29.23,0.389086,-0.336681,-0.662753,-0.544073,0.837813,1.702163,-0.527655,0.013289
2924,29.24,0.389049,-0.336434,-0.662897,-0.544078,0.837831,1.702171,-0.527645,0.013259
2925,29.25,0.389077,-0.336292,-0.663104,-0.543894,0.837826,1.702215,-0.527655,0.013282
2926,29.26,0.389105,-0.336373,-0.662995,-0.543957,0.837809,1.702163,-0.52765,0.013329
2927,29.27,0.389126,-0.336578,-0.662782,-0.544074,0.8378,1.70214,-0.527643,0.013334
2928,29.28,0.389119,-0.336636,-0.662743,-0.544091,0.837796,1.702129,-0.527632,0.013351
2929,29.29,0.389123,-0.336707,-0.662617,-0.544197,0.837787,1.702097,-0.52763,0.013349
2930,29.3,0.389065,-0.336703,-0.662645,-0.544207,0.837777,1.702108,-0.527627,0.013344
2931,29.31,0.389093,-0.336652,-0.662837,-0.543985,0.837766,1.702157,-0.527625,0.01334
2932,29.32,0.389051,-0.336706,-0.662738,-0.544102,0.837764,1.702141,-0.527616,0.013346
2933,29.33,0.388975,-0.336728,-0.66269,-0.544201,0.837766,1.702137,-0.527618,0.013381
2934,29.34,0.388969,-0.336469,-0.662812,-0.544217,0.837785,1.702151,-0.527598,0.013329
2935,29.35,0.388937,-0.336511,-0.66278,-0.544253,0.837775,1.702132,-0.527587,0.013398
2936,29.36,0.388906,-0.336689,-0.662638,-0.544338,0.837788,1.702126,-0.527592,0.013392
2937,29.37,0.388897,-0.336693,-0.662693,-0.544274,0.837783,1.702118,-0.52759,0.013378
2938,29.38,0.388882,-0.336646,-0.66273,-0.54427,0.837786,1.702122,-0.52758,0.013382
2939,29.39,0.388873,-0.336619,-0.66275,-0.544268,0.837781,1.7021,-0.527578,0.013384
2940,29.4,0.388827,-0.336706,-0.6627,-0.544309,0.83779,1.70212,-0.527566,0.013401
2941,29.41,0.388856,-0.336711,-0.662704,-0.54428,0.837788,1.702109,-0.527572,0.013407
2942,29.42,0.388843,-0.336268,-0.662947,-0.544267,0.837787,1.702165,-0.527534,0.013371
2943,29.43,0.388864,-0.336398,-0.662857,-0.544281,0.837788,1.702142,-0.527551,0.01338
2944,29.44,0.388844,-0.336331,-0.66287,-0.544321,0.837796,1.702163,-0.52755,0.01337
2945,29.45,0.388931,-0.336329,-0.662904,-0.544219,0.837786,1.702142,-0.527555,0.013398
2946,29.46,0.388899,-0.336587,-0.662724,-0.544301,0.837795,1.702136,-0.527561,0.013434
2947,29.47,0.38885,-0.336645,-0.662719,-0.544306,0.837787,1.702116,-0.527578,0.013392
2948,29.48,0.388864,-0.336393,-0.662882,-0.544253,0.837791,1.702124,-0.527556,0.013386
2949,29.49,0.388893,-0.336422,-0.662855,-0.544248,0.837785,1.702128,-0.527565,0.013377
2950,29.5,0.388907,-0.336191,-0.662982,-0.544227,0.837787,1.702154,-0.527566,0.01334
2951,29.51,0.388915,-0.335978,-0.663146,-0.544151,0.837796,1.702162,-0.527549,0.013343
2952,29.52,0.388963,-0.336198,-0.66307,-0.544074,0.837791,1.70214,-0.527561,0.013381
2953,29.53,0.388982,-0.336402,-0.662916,-0.544122,0.837808,1.702138,-0.52757,0.013381
2954,29.54,0.38889,-0.336583,-0.662808,-0.544208,0.837808,1.702134,-0.527596,0.013369
2955,29.55,0.388784,-0.336881,-0.662658,-0.544282,0.837817,1.702124,-0.527597,0.013344
2956,29.56,0.388798,-0.33652,-0.662905,-0.544195,0.837822,1.702155,-0.527591,0.0133
2957,29.57,0.388761,-0.3367,-0.662843,-0.544185,0.837833,1.702169,-0.527591,0.013378
2958,29.58,0.388756,-0.336996,-0.662703,-0.544175,0.837846,1.702195,-0.527588,0.013405
2959,29.59,0.388717,-0.336912,-0.662787,-0.544153,0.837822,1.702203,-0.527581,0.013342
2960,29.6,0.388783,-0.336933,-0.663003,-0.54383,0.837817,1.702241,-0.527618,0.013334
2961,29.61,0.38868,-0.337243,-0.662828,-0.543925,0.837848,1.702248,-0.527607,0.013435
2962,29.62,0.388636,-0.337375,-0.662735,-0.543988,0.837881,1.702237,-0.527599,0.01342
2963,29.63,0.388658,-0.337378,-0.662738,-0.543966,0.837887,1.702207,-0.527618,0.013302
2964,29.64,0.388778,-0.337151,-0.663004,-0.543697,0.837871,1.702212,-0.527646,0.013309
2965,29.65,0.388764,-0.337208,-0.662893,-0.543806,0.837904,1.702224,-0.527627,0.013395
2966,29.66,0.388592,-0.337456,-0.662808,-0.543881,0.837939,1.702212,-0.527621,0.013363
2967,29.67,0.388589,-0.337387,-0.66287,-0.54385,0.837941,1.702222,-0.527598,0.013362
2968,29.68,0.388632,-0.337302,-0.662891,-0.543847,0.837936,1.702205,-0.527611,0.013322
2969,29.69,0.388566,-0.337478,-0.662815,-0.543876,0.837982,1.702221,-0.527613,0.013358
2970,29.7,0.388388,-0.337847,-0.662715,-0.543896,0.838019,1.702239,-0.527615,0.013401
2971,29.71,0.388339,-0.33794,-0.662673,-0.543925,0.838031,1.702252,-0.527611,0.013346
2972,29.72,0.388396,-0.337901,-0.662746,-0.54382,0.838041,1.702257,-0.527608,0.013345
2973,29.73,0.388336,-0.337906,-0.662988,-0.543564,0.838032,1.702291,-0.527635,0.013381
2974,29.74,0.388332,-0.337939,-0.662904,-0.543648,0.838049,1.702293,-0.52763,0.01335
2975,29.75,0.388403,-0.33773,-0.663136,-0.543444,0.838027,1.702295,-0.527669,0.013261
2976,29.76,0.388411,-0.337761,-0.663218,-0.543319,0.838037,1.702321,-0.527667,0.013315
2977,29.77,0.388268,-0.337949,-0.663292,-0.543215,0.838056,1.702352,-0.527665,0.01342
2978,29.78,0.388175,-0.338007,-0.663089,-0.543493,0.838055,1.702349,-0.527638,0.013352
2979,29.79,0.388149,-0.338046,-0.663169,-0.543389,0.838057,1.702375,-0.527659,0.013349
2980,29.8,0.38801,-0.33826,-0.663158,-0.543369,0.838073,1.702403,-0.52766,0.013421
2981,29.81,0.387969,-0.338342,-0.663178,-0.543323,0.838073,1.702391,-0.527674,0.013352
2982,29.82,0.387903,-0.338432,-0.663199,-0.543288,0.838086,1.70242,-0.527667,0.013415
2983,29.83,0.387875,-0.33843,-0.663205,-0.543302,0.838075,1.702441,-0.527649,0.013434
2984,29.84,0.387945,-0.338281,-0.663321,-0.543203,0.838065,1.70244,-0.52766,0.013359
2985,29.85,0.387828,-0.33789,-0.663587,-0.543205,0.838075,1.70248,-0.527619,0.01339
2986,29.86,0.387866,-0.337765,-0.663714,-0.543101,0.838057,1.702473,-0.527625,0.01338
2987,29.87,0.38787,-0.337843,-0.663696,-0.543072,0.838036,1.702452,-0.527624,0.013346
2988,29.88,0.387827,-0.338023,-0.663556,-0.543161,0.838034,1.702443,-0.52763,0.01343
2989,29.89,0.387879,-0.337905,-0.663575,-0.543175,0.838029,1.702437,-0.527619,0.013376
2990,29.9,0.387773,-0.338019,-0.663315,-0.543497,0.83805,1.702405,-0.52758,0.013411
2991,29.91,0.387798,-0.338149,-0.663348,-0.543357,0.838051,1.702415,-0.527593,0.013413
2992,29.92,0.387867,-0.338342,-0.663002,-0.543611,0.838071,1.702382,-0.52758,0.013406
2993,29.93,0.387799,-0.338203,-0.663001,-0.543746,0.83807,1.702368,-0.527561,0.013416
2994,29.94,0.387855,-0.33797,-0.663323,-0.543458,0.838069,1.702401,-0.527566,0.013384
2995,29.95,0.38789,-0.338019,-0.663181,-0.543577,0.838067,1.702385,-0.527552,0.0134
2996,29.96,0.387852,-0.338098,-0.663074,-0.543686,0.838071,1.702379,-0.527545,0.013421
2997,29.97,0.387766,-0.338148,-0.66303,-0.543769,0.838076,1.702376,-0.527533,0.01341
2998,29.98,0.387859,-0.338122,-0.662914,-0.543861,0.838067,1.702331,-0.527555,0.013381
2999,29.99,0.387861,-0.338068,-0.662936,-0.543865,0.838071,1.70234,-0.527539,0.013407
3000,30,0.387852,-0.338,-0.662993,-0.543845,0.838068,1.702338,-0.527534,0.013389
3001,30.01,0.38784,-0.33816,-0.662861,-0.543915,0.838067,1.70233,-0.527541,0.013422
3002,30.02,0.387878,-0.338157,-0.662852,-0.5439,0.838073,1.702343,-0.527525,0.013425
3003,30.03,0.387887,-0.338149,-0.662855,-0.543896,0.838063,1.702346,-0.527523,0.013405
3004,30.04,0.387928,-0.33825,-0.662761,-0.543918,0.838068,1.70234,-0.527534,0.013445
3005,30.05,0.387863,-0.338283,-0.662999,-0.543654,0.838073,1.70234,-0.52758,0.013451
3006,30.06,0.387837,-0.338423,-0.662856,-0.54376,0.838084,1.702344,-0.527569,0.013466
3007,30.07,0.387996,-0.338263,-0.662851,-0.543751,0.838084,1.70232,-0.52757,0.013421
3008,30.08,0.388038,-0.338194,-0.663053,-0.543519,0.838079,1.702341,-0.527589,0.013483
3009,30.09,0.388181,-0.338081,-0.662963,-0.543596,0.838084,1.70229,-0.527576,0.013376
3010,30.1,0.388155,-0.338181,-0.6629,-0.54363,0.838095,1.70228,-0.527574,0.013462
3011,30.11,0.388143,-0.337979,-0.663239,-0.54335,0.838075,1.702334,-0.527578,0.013467
3012,30.12,0.388227,-0.337794,-0.663214,-0.543436,0.838075,1.702297,-0.527563,0.013384
3013,30.13,0.388264,-0.337572,-0.663245,-0.543509,0.838091,1.7023,-0.527558,0.013395
3014,30.14,0.388378,-0.337647,-0.663095,-0.543565,0.838085,1.702258,-0.527557,0.013407
3015,30.15,0.38834,-0.33786,-0.663229,-0.543295,0.838075,1.702288,-0.527583,0.013486
3016,30.16,0.38836,-0.337945,-0.66304,-0.543459,0.838084,1.702272,-0.527578,0.013388
3017,30.17,0.388412,-0.337924,-0.66298,-0.543509,0.838076,1.702239,-0.527579,0.013411
3018,30.18,0.388412,-0.33803,-0.662869,-0.543578,0.83808,1.702221,-0.527583,0.013384
3019,30.19,0.388238,-0.338227,-0.662767,-0.543703,0.838101,1.702239,-0.527566,0.013444
3020,30.2,0.388194,-0.338267,-0.662763,-0.543715,0.838091,1.702232,-0.527575,0.013397
3021,30.21,0.387977,-0.33828,-0.662836,-0.543773,0.838094,1.702276,-0.52755,0.013486
3022,30.22,0.38817,-0.338146,-0.66286,-0.543688,0.838103,1.702239,-0.527558,0.013365
3023,30.23,0.388158,-0.338061,-0.662942,-0.543651,0.838101,1.702247,-0.52755,0.013412
3024,30.24,0.388173,-0.338105,-0.662886,-0.543681,0.838097,1.702225,-0.527554,0.01343
3025,30.25,0.388056,-0.33832,-0.66273,-0.543821,0.838104,1.702241,-0.52754,0.013441
3026,30.26,0.388095,-0.338238,-0.662774,-0.543791,0.838102,1.702254,-0.527534,0.013445
3027,30.27,0.388072,-0.338074,-0.662922,-0.543728,0.838099,1.702262,-0.527515,0.013431
3028,30.28,0.388113,-0.338082,-0.662867,-0.543761,0.838103,1.702257,-0.527511,0.013433
3029,30.29,0.388089,-0.338242,-0.662794,-0.543768,0.838106,1.702238,-0.52753,0.01342
3030,30.3,0.388183,-0.338076,-0.662838,-0.543751,0.838094,1.702231,-0.527531,0.013397
3031,30.31,0.388089,-0.337989,-0.662963,-0.54372,0.838096,1.702256,-0.527518,0.013418
3032,30.32,0.387984,-0.338225,-0.662806,-0.543838,0.838106,1.702246,-0.527524,0.013449
3033,30.33,0.387919,-0.338253,-0.662849,-0.543815,0.838119,1.702256,-0.527531,0.013452
3034,30.34,0.387923,-0.338271,-0.662823,-0.543833,0.838114,1.702252,-0.527539,0.013449
3035,30.35,0.387965,-0.338171,-0.662892,-0.54378,0.838101,1.702263,-0.527531,0.013396
3036,30.36,0.387799,-0.338273,-0.662895,-0.543833,0.83811,1.702294,-0.52751,0.013474
3037,30.37,0.387967,-0.338192,-0.662878,-0.543784,0.838108,1.702282,-0.527525,0.013386
3038,30.38,0.387892,-0.338358,-0.662841,-0.543778,0.838117,1.7023,-0.527532,0.013475
3039,30.39,0.38787,-0.33832,-0.662878,-0.543773,0.838109,1.702291,-0.527534,0.013446
3040,30.4,0.387716,-0.338417,-0.663034,-0.543632,0.838151,1.702336,-0.52754,0.013418
3041,30.41,0.387734,-0.338318,-0.663034,-0.54368,0.838124,1.702349,-0.527523,0.013438
3042,30.42,0.387694,-0.338445,-0.662874,-0.543826,0.838119,1.70233,-0.527531,0.01344
3043,30.43,0.387657,-0.338343,-0.66298,-0.543787,0.838115,1.702348,-0.527523,0.013422
3044,30.44,0.387752,-0.338133,-0.663057,-0.543755,0.838092,1.702334,-0.527526,0.013379
3045,30.45,0.387701,-0.33818,-0.663271,-0.543501,0.838082,1.702372,-0.527559,0.013449
3046,30.46,0.387551,-0.338321,-0.663115,-0.543711,0.838094,1.702365,-0.527546,0.013445
3047,30.47,0.387603,-0.338184,-0.663166,-0.543697,0.838078,1.702359,-0.527545,0.013395
3048,30.48,0.387613,-0.338174,-0.663157,-0.543707,0.838089,1.702366,-0.527533,0.013432
3049,30.49,0.387754,-0.338265,-0.662982,-0.543763,0.838087,1.702324,-0.527549,0.013365
3050,30.5,0.387641,-0.338245,-0.663037,-0.54379,0.838089,1.702345,-0.527534,0.013442
3051,30.51,0.387678,-0.338321,-0.663157,-0.54357,0.838087,1.702366,-0.527564,0.013414
3052,30.52,0.387648,-0.338256,-0.663162,-0.543624,0.838086,1.702352,-0.527548,0.013382
3053,30.53,0.387574,-0.338308,-0.663141,-0.543671,0.838092,1.702373,-0.527536,0.013449
3054,30.54,0.387597,-0.338483,-0.663231,-0.543436,0.838097,1.702405,-0.527571,0.01345
3055,30.55,0.387618,-0.338341,-0.663429,-0.543267,0.838101,1.702444,-0.527579,0.013429
3056,30.56,0.387578,-0.338289,-0.66358,-0.543144,0.838102,1.702456,-0.527592,0.013405
3057,30.57,0.387467,-0.338409,-0.663568,-0.543164,0.838106,1.702486,-0.527598,0.013425
3058,30.58,0.387614,-0.33824,-0.663444,-0.543315,0.838096,1.702439,-0.52758,0.013342
3059,30.59,0.387706,-0.338085,-0.663392,-0.543409,0.838092,1.7024,-0.527562,0.013366
3060,30.6,0.38772,-0.338275,-0.663213,-0.5435,0.838093,1.702377,-0.52757,0.01339
3061,30.61,0.387672,-0.338268,-0.663368,-0.54335,0.838094,1.702392,-0.527588,0.0134
3062,30.62,0.387687,-0.338284,-0.663274,-0.543443,0.838102,1.702393,-0.527573,0.01342
3063,30.63,0.387816,-0.338041,-0.663479,-0.543252,0.838095,1.702397,-0.527592,0.013362
3064,30.64,0.387826,-0.338388,-0.663091,-0.543502,0.838113,1.70237,-0.527584,0.013429
3065,30.65,0.387805,-0.338282,-0.663375,-0.543237,0.838107,1.702399,-0.527595,0.013455
3066,30.66,0.387705,-0.338242,-0.663482,-0.543202,0.838104,1.702388,-0.52762,0.013364
3067,30.67,0.38782,-0.338238,-0.663318,-0.543323,0.838107,1.702352,-0.527616,0.013402
3068,30.68,0.387898,-0.338305,-0.66307,-0.543528,0.838119,1.702308,-0.527618,0.013397
3069,30.69,0.387883,-0.338237,-0.663123,-0.543517,0.83812,1.702313,-0.527595,0.013376
3070,30.7,0.387899,-0.338301,-0.663007,-0.543606,0.838125,1.702293,-0.527594,0.013384
3071,30.71,0.387926,-0.338507,-0.662768,-0.543752,0.838126,1.702276,-0.527587,0.01344
3072,30.72,0.388049,-0.33838,-0.662773,-0.543736,0.83812,1.702245,-0.527601,0.013359
